time,uninfected,infected_Gv,infected_exo_Vp,infected_endo_Vp,infected_Gv_Vp,infected_endo_Vp_Gv,infected_endo_exo_Vp,infected_Gv_endo_exo_Vp,cells,viruses,virophages
372,1010,1,0,13,0,0,0,0,1024,507,2022
373,1010,1,0,13,0,0,0,0,1024,507,2022
374,1010,1,0,13,0,0,0,0,1024,507,2022
375,1010,1,0,13,0,0,0,0,1024,507,2022
376,1010,1,0,13,0,0,0,0,1024,507,2022
377,1010,1,0,13,0,0,0,0,1024,507,2022
378,1010,1,0,13,0,0,0,0,1024,507,2022
379,1010,0,0,13,0,0,0,0,1023,607,2022
380,1008,2,0,13,0,0,0,0,1023,570,2022
381,1007,3,0,13,0,0,0,0,1023,556,2022
382,1007,3,0,13,0,0,0,0,1023,556,2022
383,1007,3,0,13,0,0,0,0,1023,553,2022
384,1007,3,0,13,0,0,0,0,1023,550,2022
385,1007,3,0,13,0,0,0,0,1023,547,2022
386,1007,3,0,13,0,0,0,0,1023,544,2022
387,1007,3,0,13,0,0,0,0,1023,543,2022
388,1007,3,0,13,0,0,0,0,1023,541,2022
389,1007,3,0,13,0,0,0,0,1023,541,2022
390,1006,3,1,13,0,0,0,0,1023,541,2021
391,1006,3,1,13,0,0,0,0,1023,541,2021
392,1006,3,1,13,0,0,0,0,1023,541,2021
393,1006,3,0,14,0,0,0,0,1023,541,2021
394,1006,3,0,14,0,0,0,0,1023,541,2021
395,1006,3,0,14,0,0,0,0,1023,541,2021
396,1006,3,0,14,0,0,0,0,1023,541,2021
397,1006,3,0,14,0,0,0,0,1023,541,2021
398,1006,3,0,14,0,0,0,0,1023,541,2021
399,1006,3,0,14,0,0,0,0,1023,540,2021
400,1006,1,0,14,0,0,0,0,1021,740,2021
401,1006,0,0,14,0,0,0,0,1020,802,2021
402,1006,0,0,14,0,0,0,0,1020,802,2021
403,1006,0,0,14,0,0,0,0,1020,802,2021
404,1006,0,0,14,0,0,0,0,1020,802,2021
405,1006,0,0,14,0,0,0,0,1020,802,2021
406,1006,0,0,14,0,0,0,0,1020,802,2021
407,1006,0,0,14,0,0,0,0,1020,802,2021
408,1006,0,0,14,0,0,0,0,1020,802,2020
409,1006,0,0,14,0,0,0,0,1020,802,2020
410,1006,0,0,14,0,0,0,0,1020,802,2020
411,1006,0,0,14,0,0,0,0,1020,802,2020
412,1006,0,0,14,0,0,0,0,1020,802,2019
413,1006,0,0,14,0,0,0,0,1020,802,2019
414,1006,0,0,14,0,0,0,0,1020,802,2019
415,1006,0,0,14,0,0,0,0,1020,802,2019
416,1006,0,0,14,0,0,0,0,1020,802,2019
417,1006,0,0,14,0,0,0,0,1020,802,2019
418,1006,0,0,14,0,0,0,0,1020,802,2019
419,1006,0,0,14,0,0,0,0,1020,802,2019
420,1006,0,0,14,0,0,0,0,1020,802,2019
421,1006,0,0,14,0,0,0,0,1020,802,2019
422,1006,0,0,14,0,0,0,0,1020,802,2019
423,1006,0,0,14,0,0,0,0,1020,802,2019
424,1006,0,0,14,0,0,0,0,1020,802,2019
425,1006,0,0,14,0,0,0,0,1020,802,2019
426,1005,0,1,14,0,0,0,0,1020,802,2018
427,1005,0,1,14,0,0,0,0,1020,802,2018
428,1005,0,0,15,0,0,0,0,1020,802,2018
429,1005,0,0,15,0,0,0,0,1020,802,2018
430,1005,0,0,15,0,0,0,0,1020,802,2018
431,1005,0,0,15,0,0,0,0,1020,802,2018
432,1005,0,0,15,0,0,0,0,1020,802,2018
433,1005,0,0,15,0,0,0,0,1020,802,2018
434,1005,0,0,15,0,0,0,0,1020,802,2018
435,1005,0,0,15,0,0,0,0,1020,802,2018
436,1005,0,0,15,0,0,0,0,1020,802,2018
437,1005,0,0,15,0,0,0,0,1020,802,2018
438,1005,0,0,15,0,0,0,0,1020,802,2018
439,1005,0,0,15,0,0,0,0,1020,802,2018
440,1005,0,0,15,0,0,0,0,1020,802,2018
441,1005,0,0,15,0,0,0,0,1020,802,2018
442,1005,0,0,15,0,0,0,0,1020,802,2018
443,1005,0,0,15,0,0,0,0,1020,802,2018
444,1005,0,0,15,0,0,0,0,1020,802,2018
445,1005,0,0,15,0,0,0,0,1020,802,2018
446,1005,0,0,15,0,0,0,0,1020,802,2018
447,1005,0,0,15,0,0,0,0,1020,802,2018
448,1005,0,0,15,0,0,0,0,1020,802,2018
